incident_id,category,sub_category,priority,created_at,resolved_at,assigned_group,description,user_department
INC-001289,Aplicaciones,Actualización,P3,2025-10-09 23:42:34,2025-10-11 13:42:12,Service Desk N1,Aplicaciones: Actualización. Prioridad P3. Usuario de Logística reporta problema. Atendido por Service Desk N1.,Logística
INC-001290,Correo,Spam,P3,2025-10-15 06:49:34,2025-10-17 01:19:31,Infraestructura N3,Correo: Spam. Prioridad P3. Usuario de Recursos Humanos reporta problema. Atendido por Infraestructura N3.,Recursos Humanos
INC-001291,Seguridad,Accesos,P4,2025-10-01 12:02:34,2025-10-07 02:21:31,Aplicaciones N2,Seguridad: Accesos. Prioridad P4. Usuario de Atención a Clientes reporta problema. Atendido por Aplicaciones N2.,Atención a Clientes
INC-001292,Seguridad,Antivirus,P2,2025-08-22 07:09:34,2025-08-22 15:54:16,Soporte en Sitio N1,Seguridad: Antivirus. Prioridad P2. Usuario de TI reporta problema. Atendido por Soporte en Sitio N1.,TI
INC-001293,Hardware,Disco,P3,2026-01-23 09:00:34,2026-01-25 00:15:06,Infraestructura N3,Hardware: Disco. Prioridad P3. Usuario de Recursos Humanos reporta problema. Atendido por Infraestructura N3.,Recursos Humanos
INC-001294,Seguridad,Antivirus,P1,2025-10-04 03:13:34,2025-10-04 03:43:34,Service Desk N1,Seguridad: Antivirus. Prioridad P1. Usuario de Recursos Humanos reporta problema. Atendido por Service Desk N1.,Recursos Humanos
INC-001295,Correo,Retraso,P2,2026-01-03 02:13:34,2026-01-03 12:42:11,Redes N2,Correo: Retraso. Prioridad P2. Usuario de TI reporta problema. Atendido por Redes N2.,TI
INC-001296,Correo,Sin acceso,P3,2025-09-08 23:55:34,2025-09-11 00:17:23,Redes N2,Correo: Sin acceso. Prioridad P3. Usuario de Marketing reporta problema. Atendido por Redes N2.,Marketing
INC-001297,Hardware,Memoria,P3,2025-10-07 03:31:34,2025-10-08 20:03:24,Soporte en Sitio N1,Hardware: Memoria. Prioridad P3. Usuario de TI reporta problema. Atendido por Soporte en Sitio N1.,TI
INC-001298,Correo,Retraso,P4,2025-12-27 11:41:34,2025-12-29 22:11:09,Base de Datos N2,Correo: Retraso. Prioridad P4. Usuario de Operaciones reporta problema. Atendido por Base de Datos N2.,Operaciones
INC-001299,Impresoras,Atasco,P3,2025-09-17 11:14:34,2025-09-19 07:24:39,Soporte en Sitio N1,Impresoras: Atasco. Prioridad P3. Usuario de Operaciones reporta problema. Atendido por Soporte en Sitio N1.,Operaciones
INC-001300,Correo,Adjuntos,P3,2026-01-15 05:42:34,2026-01-16 15:24:20,Base de Datos N2,Correo: Adjuntos. Prioridad P3. Usuario de TI reporta problema. Atendido por Base de Datos N2.,TI
INC-001301,Correo,Sin acceso,P3,2025-09-22 04:17:34,2025-09-22 23:13:49,Aplicaciones N2,Correo: Sin acceso. Prioridad P3. Usuario de Marketing reporta problema. Atendido por Aplicaciones N2.,Marketing
INC-001302,Red,VPN,P3,2025-10-07 10:07:34,2025-10-08 12:08:42,Redes N2,Red: VPN. Prioridad P3. Usuario de Logística reporta problema. Atendido por Redes N2.,Logística
INC-001303,Almacenamiento,Espacio lleno,P3,2026-01-27 11:34:34,2026-01-28 12:31:30,Redes N2,Almacenamiento: Espacio lleno. Prioridad P3. Usuario de Atención a Clientes reporta problema. Atendido por Redes N2.,Atención a Clientes
INC-001304,Seguridad,Accesos,P3,2025-11-05 10:25:34,2025-11-07 00:56:54,Infraestructura N3,Seguridad: Accesos. Prioridad P3. Usuario de Operaciones reporta problema. Atendido por Infraestructura N3.,Operaciones
INC-001305,Virtualización,Snapshots,P3,2025-10-22 08:27:34,2025-10-23 07:44:17,Infraestructura N3,Virtualización: Snapshots. Prioridad P3. Usuario de Logística reporta problema. Atendido por Infraestructura N3.,Logística
INC-001306,Red,Lentitud,P3,2025-12-08 12:17:34,2025-12-09 14:31:31,Aplicaciones N2,Red: Lentitud. Prioridad P3. Usuario de Recursos Humanos reporta problema. Atendido por Aplicaciones N2.,Recursos Humanos
INC-001307,Impresoras,Sin tinta,P2,2025-11-19 08:12:34,2025-11-20 05:34:01,Sistemas N2,Impresoras: Sin tinta. Prioridad P2. Usuario de Atención a Clientes reporta problema. Atendido por Sistemas N2.,Atención a Clientes
INC-001308,Seguridad,Políticas,P2,2025-09-05 03:30:34,2025-09-05 19:55:00,Soporte en Sitio N1,Seguridad: Políticas. Prioridad P2. Usuario de Operaciones reporta problema. Atendido por Soporte en Sitio N1.,Operaciones
INC-001309,Virtualización,Host saturado,P3,2025-12-12 07:41:34,2025-12-13 19:03:27,Aplicaciones N2,Virtualización: Host saturado. Prioridad P3. Usuario de Ventas reporta problema. Atendido por Aplicaciones N2.,Ventas
INC-001310,Seguridad,Accesos,P3,2025-12-03 05:25:34,2025-12-05 16:36:10,Infraestructura N3,Seguridad: Accesos. Prioridad P3. Usuario de Logística reporta problema. Atendido por Infraestructura N3.,Logística
INC-001311,Almacenamiento,RAID,P2,2025-08-21 01:30:34,2025-08-21 18:21:28,Sistemas N2,Almacenamiento: RAID. Prioridad P2. Usuario de Atención a Clientes reporta problema. Atendido por Sistemas N2.,Atención a Clientes
INC-001312,Correo,Retraso,P2,2025-09-05 03:55:34,2025-09-05 09:37:23,Soporte en Sitio N1,Correo: Retraso. Prioridad P2. Usuario de TI reporta problema. Atendido por Soporte en Sitio N1.,TI
INC-001313,Virtualización,VM caída,P3,2025-09-09 00:06:34,2025-09-10 11:39:22,Sistemas N2,Virtualización: VM caída. Prioridad P3. Usuario de Recursos Humanos reporta problema. Atendido por Sistemas N2.,Recursos Humanos
INC-001314,Seguridad,Antivirus,P1,2025-10-04 09:23:34,2025-10-04 18:47:01,Aplicaciones N2,Seguridad: Antivirus. Prioridad P1. Usuario de TI reporta problema. Atendido por Aplicaciones N2.,TI
INC-001315,Base de datos,Tiempos de consulta,P3,2026-01-16 01:56:34,2026-01-18 06:24:26,Sistemas N2,Base de datos: Tiempos de consulta. Prioridad P3. Usuario de Recursos Humanos reporta problema. Atendido por Sistemas N2.,Recursos Humanos
INC-001316,Virtualización,Host saturado,P4,2025-10-26 12:24:34,2025-10-29 02:47:04,Service Desk N1,Virtualización: Host saturado. Prioridad P4. Usuario de Marketing reporta problema. Atendido por Service Desk N1.,Marketing
INC-001317,Impresoras,Controlador,P3,2026-01-29 07:50:34,2026-01-31 07:44:24,Service Desk N1,Impresoras: Controlador. Prioridad P3. Usuario de Logística reporta problema. Atendido por Service Desk N1.,Logística
INC-001318,Hardware,Memoria,P3,2025-10-07 06:16:34,2025-10-08 15:25:34,Aplicaciones N2,Hardware: Memoria. Prioridad P3. Usuario de Recursos Humanos reporta problema. Atendido por Aplicaciones N2.,Recursos Humanos
INC-001319,Virtualización,Snapshots,P4,2025-09-05 04:56:34,2025-09-07 22:53:46,Infraestructura N3,Virtualización: Snapshots. Prioridad P4. Usuario de TI reporta problema. Atendido por Infraestructura N3.,TI
INC-001320,Correo,Adjuntos,P2,2025-12-05 06:56:34,2025-12-06 02:09:03,Seguridad N2,Correo: Adjuntos. Prioridad P2. Usuario de Recursos Humanos reporta problema. Atendido por Seguridad N2.,Recursos Humanos
INC-001321,Virtualización,VM caída,P3,2026-01-09 12:10:34,2026-01-10 22:33:22,Base de Datos N2,Virtualización: VM caída. Prioridad P3. Usuario de Operaciones reporta problema. Atendido por Base de Datos N2.,Operaciones
INC-001322,Base de datos,Conexión,P3,2025-11-09 02:28:34,2025-11-11 08:27:43,Infraestructura N3,Base de datos: Conexión. Prioridad P3. Usuario de TI reporta problema. Atendido por Infraestructura N3.,TI
INC-001323,Impresoras,Controlador,P3,2026-01-11 23:38:34,2026-01-13 10:55:45,Sistemas N2,Impresoras: Controlador. Prioridad P3. Usuario de TI reporta problema. Atendido por Sistemas N2.,TI
INC-001324,Red,Lentitud,P2,2026-01-07 09:53:34,2026-01-08 00:15:55,Redes N2,Red: Lentitud. Prioridad P2. Usuario de TI reporta problema. Atendido por Redes N2.,TI
INC-001325,Impresoras,Controlador,P3,2025-08-31 07:26:34,2025-09-01 01:52:25,Aplicaciones N2,Impresoras: Controlador. Prioridad P3. Usuario de Atención a Clientes reporta problema. Atendido por Aplicaciones N2.,Atención a Clientes
INC-001326,Correo,Adjuntos,P4,2026-01-07 06:42:34,2026-01-10 18:20:49,Soporte en Sitio N1,Correo: Adjuntos. Prioridad P4. Usuario de TI reporta problema. Atendido por Soporte en Sitio N1.,TI
INC-001327,Base de datos,Conexión,P3,2026-02-03 07:13:34,2026-02-05 10:01:24,Redes N2,Base de datos: Conexión. Prioridad P3. Usuario de Finanzas reporta problema. Atendido por Redes N2.,Finanzas
INC-001328,Red,WiFi,P3,2025-10-04 01:00:34,2025-10-05 09:58:35,Service Desk N1,Red: WiFi. Prioridad P3. Usuario de Operaciones reporta problema. Atendido por Service Desk N1.,Operaciones
INC-001329,Impresoras,Conectividad,P1,2025-10-28 09:35:34,2025-10-28 10:05:34,Aplicaciones N2,Impresoras: Conectividad. Prioridad P1. Usuario de Recursos Humanos reporta problema. Atendido por Aplicaciones N2.,Recursos Humanos
INC-001330,Aplicaciones,Actualización,P3,2025-12-24 23:12:34,2025-12-24 23:42:34,Service Desk N1,Aplicaciones: Actualización. Prioridad P3. Usuario de TI reporta problema. Atendido por Service Desk N1.,TI
INC-001331,Seguridad,Accesos,P2,2025-09-12 01:36:34,2025-09-12 21:22:39,Seguridad N2,Seguridad: Accesos. Prioridad P2. Usuario de Operaciones reporta problema. Atendido por Seguridad N2.,Operaciones
INC-001332,Impresoras,Controlador,P4,2025-10-06 01:57:34,2025-10-09 03:37:17,Soporte en Sitio N1,Impresoras: Controlador. Prioridad P4. Usuario de Atención a Clientes reporta problema. Atendido por Soporte en Sitio N1.,Atención a Clientes
INC-001333,Correo,Retraso,P2,2025-09-24 08:38:34,2025-09-25 04:36:30,Seguridad N2,Correo: Retraso. Prioridad P2. Usuario de Logística reporta problema. Atendido por Seguridad N2.,Logística
INC-001334,Base de datos,Bloqueos,P1,2025-10-04 23:11:34,2025-10-05 07:51:15,Infraestructura N3,Base de datos: Bloqueos. Prioridad P1. Usuario de Marketing reporta problema. Atendido por Infraestructura N3.,Marketing
INC-001335,Almacenamiento,Espacio lleno,P3,2025-12-27 05:00:34,2025-12-28 21:49:25,Seguridad N2,Almacenamiento: Espacio lleno. Prioridad P3. Usuario de Recursos Humanos reporta problema. Atendido por Seguridad N2.,Recursos Humanos
INC-001336,Almacenamiento,NFS,P3,2025-09-07 03:43:34,2025-09-08 09:43:42,Infraestructura N3,Almacenamiento: NFS. Prioridad P3. Usuario de Ventas reporta problema. Atendido por Infraestructura N3.,Ventas
INC-001337,Almacenamiento,RAID,P4,2026-01-18 12:53:34,2026-01-21 09:25:06,Sistemas N2,Almacenamiento: RAID. Prioridad P4. Usuario de Atención a Clientes reporta problema. Atendido por Sistemas N2.,Atención a Clientes
INC-001338,Hardware,Memoria,P3,2026-01-20 10:29:34,2026-01-22 22:58:33,Aplicaciones N2,Hardware: Memoria. Prioridad P3. Usuario de Operaciones reporta problema. Atendido por Aplicaciones N2.,Operaciones
INC-001339,Almacenamiento,NFS,P3,2025-11-23 10:04:34,2025-11-26 00:19:16,Redes N2,Almacenamiento: NFS. Prioridad P3. Usuario de Finanzas reporta problema. Atendido por Redes N2.,Finanzas
INC-001340,Correo,Spam,P3,2026-02-01 00:46:34,2026-02-02 05:50:55,Sistemas N2,Correo: Spam. Prioridad P3. Usuario de Marketing reporta problema. Atendido por Sistemas N2.,Marketing
INC-001341,Correo,Adjuntos,P1,2025-11-17 00:50:34,2025-11-17 02:28:16,Seguridad N2,Correo: Adjuntos. Prioridad P1. Usuario de Finanzas reporta problema. Atendido por Seguridad N2.,Finanzas
INC-001342,Aplicaciones,Tiempo de respuesta,P4,2025-09-26 03:15:34,2025-09-29 09:21:14,Seguridad N2,Aplicaciones: Tiempo de respuesta. Prioridad P4. Usuario de Logística reporta problema. Atendido por Seguridad N2.,Logística
INC-001343,Virtualización,VM caída,P3,2025-09-02 09:46:34,2025-09-03 13:17:37,Infraestructura N3,Virtualización: VM caída. Prioridad P3. Usuario de Ventas reporta problema. Atendido por Infraestructura N3.,Ventas
INC-001344,Almacenamiento,NFS,P3,2025-10-03 05:04:34,2025-10-05 06:25:04,Base de Datos N2,Almacenamiento: NFS. Prioridad P3. Usuario de Atención a Clientes reporta problema. Atendido por Base de Datos N2.,Atención a Clientes
INC-001345,Red,VPN,P3,2025-11-06 09:49:34,2025-11-07 21:00:52,Soporte en Sitio N1,Red: VPN. Prioridad P3. Usuario de Operaciones reporta problema. Atendido por Soporte en Sitio N1.,Operaciones
INC-001346,Almacenamiento,NFS,P3,2025-09-05 07:44:34,2025-09-06 08:35:13,Infraestructura N3,Almacenamiento: NFS. Prioridad P3. Usuario de Finanzas reporta problema. Atendido por Infraestructura N3.,Finanzas
INC-001347,Correo,Adjuntos,P3,2025-10-25 12:12:34,2025-10-26 22:25:06,Redes N2,Correo: Adjuntos. Prioridad P3. Usuario de Logística reporta problema. Atendido por Redes N2.,Logística
INC-001348,Hardware,Laptop,P3,2025-10-29 00:36:34,2025-10-31 13:12:21,Soporte en Sitio N1,Hardware: Laptop. Prioridad P3. Usuario de Operaciones reporta problema. Atendido por Soporte en Sitio N1.,Operaciones
INC-001349,Impresoras,Sin tinta,P3,2026-02-04 03:11:34,2026-02-05 05:54:54,Soporte en Sitio N1,Impresoras: Sin tinta. Prioridad P3. Usuario de Ventas reporta problema. Atendido por Soporte en Sitio N1.,Ventas
INC-001350,Almacenamiento,RAID,P2,2025-08-23 09:36:34,2025-08-23 23:43:27,Redes N2,Almacenamiento: RAID. Prioridad P2. Usuario de Recursos Humanos reporta problema. Atendido por Redes N2.,Recursos Humanos
INC-001351,Correo,Adjuntos,P4,2025-11-22 10:21:34,2025-11-25 06:16:11,Service Desk N1,Correo: Adjuntos. Prioridad P4. Usuario de Finanzas reporta problema. Atendido por Service Desk N1.,Finanzas
INC-001352,Almacenamiento,Espacio lleno,P2,2025-11-19 11:14:34,2025-11-20 04:19:05,Service Desk N1,Almacenamiento: Espacio lleno. Prioridad P2. Usuario de Ventas reporta problema. Atendido por Service Desk N1.,Ventas
INC-001353,Correo,Retraso,P3,2025-09-06 23:28:34,2025-09-08 13:19:14,Aplicaciones N2,Correo: Retraso. Prioridad P3. Usuario de Recursos Humanos reporta problema. Atendido por Aplicaciones N2.,Recursos Humanos
INC-001354,Red,Caída de red,P3,2026-02-05 09:06:34,2026-02-06 17:29:24,Base de Datos N2,Red: Caída de red. Prioridad P3. Usuario de Recursos Humanos reporta problema. Atendido por Base de Datos N2.,Recursos Humanos
INC-001355,Correo,Sin acceso,P3,2025-08-26 05:34:34,2025-08-27 20:21:48,Redes N2,Correo: Sin acceso. Prioridad P3. Usuario de Operaciones reporta problema. Atendido por Redes N2.,Operaciones
INC-001356,Aplicaciones,Tiempo de respuesta,P3,2026-01-21 03:01:34,2026-01-22 21:55:53,Base de Datos N2,Aplicaciones: Tiempo de respuesta. Prioridad P3. Usuario de Recursos Humanos reporta problema. Atendido por Base de Datos N2.,Recursos Humanos
INC-001357,Virtualización,Snapshots,P2,2025-10-13 02:08:34,2025-10-14 01:33:14,Seguridad N2,Virtualización: Snapshots. Prioridad P2. Usuario de Finanzas reporta problema. Atendido por Seguridad N2.,Finanzas
INC-001358,Seguridad,Políticas,P3,2025-11-25 09:22:34,2025-11-27 12:05:55,Redes N2,Seguridad: Políticas. Prioridad P3. Usuario de Ventas reporta problema. Atendido por Redes N2.,Ventas
INC-001359,Red,WiFi,P3,2025-10-10 00:44:34,2025-10-10 17:48:31,Aplicaciones N2,Red: WiFi. Prioridad P3. Usuario de Logística reporta problema. Atendido por Aplicaciones N2.,Logística
INC-001360,Base de datos,Tiempos de consulta,P3,2025-10-09 05:21:34,2025-10-11 11:32:04,Service Desk N1,Base de datos: Tiempos de consulta. Prioridad P3. Usuario de Finanzas reporta problema. Atendido por Service Desk N1.,Finanzas
INC-001361,Almacenamiento,Espacio lleno,P3,2025-09-08 08:22:34,2025-09-10 20:23:13,Redes N2,Almacenamiento: Espacio lleno. Prioridad P3. Usuario de Marketing reporta problema. Atendido por Redes N2.,Marketing
INC-001362,Impresoras,Sin tinta,P3,2026-01-24 11:58:34,2026-01-26 22:42:01,Base de Datos N2,Impresoras: Sin tinta. Prioridad P3. Usuario de Operaciones reporta problema. Atendido por Base de Datos N2.,Operaciones
INC-001363,Seguridad,Accesos,P3,2025-08-19 09:00:34,2025-08-21 15:23:34,Soporte en Sitio N1,Seguridad: Accesos. Prioridad P3. Usuario de TI reporta problema. Atendido por Soporte en Sitio N1.,TI
INC-001364,Almacenamiento,NFS,P2,2025-10-12 23:41:34,2025-10-13 21:12:50,Aplicaciones N2,Almacenamiento: NFS. Prioridad P2. Usuario de Ventas reporta problema. Atendido por Aplicaciones N2.,Ventas
INC-001365,Aplicaciones,Tiempo de respuesta,P3,2025-10-16 08:07:34,2025-10-17 00:46:01,Aplicaciones N2,Aplicaciones: Tiempo de respuesta. Prioridad P3. Usuario de Atención a Clientes reporta problema. Atendido por Aplicaciones N2.,Atención a Clientes
INC-001366,Red,Lentitud,P3,2025-10-29 02:11:34,2025-10-30 05:03:24,Base de Datos N2,Red: Lentitud. Prioridad P3. Usuario de Logística reporta problema. Atendido por Base de Datos N2.,Logística
INC-001367,Impresoras,Sin tinta,P3,2026-01-15 06:49:34,2026-01-16 19:10:06,Service Desk N1,Impresoras: Sin tinta. Prioridad P3. Usuario de Recursos Humanos reporta problema. Atendido por Service Desk N1.,Recursos Humanos
INC-001368,Seguridad,Phishing,P3,2026-01-26 11:50:34,2026-01-28 23:14:03,Sistemas N2,Seguridad: Phishing. Prioridad P3. Usuario de TI reporta problema. Atendido por Sistemas N2.,TI
INC-001369,Red,WiFi,P3,2025-10-12 12:48:34,2025-10-13 12:13:09,Sistemas N2,Red: WiFi. Prioridad P3. Usuario de Ventas reporta problema. Atendido por Sistemas N2.,Ventas
INC-001370,Seguridad,Políticas,P3,2025-12-31 00:00:34,2026-01-02 21:39:35,Aplicaciones N2,Seguridad: Políticas. Prioridad P3. Usuario de Recursos Humanos reporta problema. Atendido por Aplicaciones N2.,Recursos Humanos
INC-001371,Correo,Spam,P3,2025-09-30 06:42:34,2025-10-02 02:13:21,Seguridad N2,Correo: Spam. Prioridad P3. Usuario de TI reporta problema. Atendido por Seguridad N2.,TI
INC-001372,Red,Caída de red,P1,2025-10-02 23:42:34,2025-10-03 05:19:19,Infraestructura N3,Red: Caída de red. Prioridad P1. Usuario de Finanzas reporta problema. Atendido por Infraestructura N3.,Finanzas
INC-001373,Hardware,Desktop,P3,2025-09-28 08:37:34,2025-09-30 03:21:42,Redes N2,Hardware: Desktop. Prioridad P3. Usuario de Finanzas reporta problema. Atendido por Redes N2.,Finanzas
INC-001374,Correo,Spam,P1,2025-12-12 03:12:34,2025-12-12 03:46:27,Soporte en Sitio N1,Correo: Spam. Prioridad P1. Usuario de Atención a Clientes reporta problema. Atendido por Soporte en Sitio N1.,Atención a Clientes
INC-001375,Correo,Spam,P3,2026-01-17 02:21:34,2026-01-18 13:37:10,Seguridad N2,Correo: Spam. Prioridad P3. Usuario de Operaciones reporta problema. Atendido por Seguridad N2.,Operaciones
INC-001376,Base de datos,Backup,P3,2025-12-16 00:25:34,2025-12-19 06:50:12,Aplicaciones N2,Base de datos: Backup. Prioridad P3. Usuario de Marketing reporta problema. Atendido por Aplicaciones N2.,Marketing
INC-001377,Impresoras,Controlador,P1,2025-12-05 05:34:34,2025-12-05 11:02:09,Redes N2,Impresoras: Controlador. Prioridad P1. Usuario de Logística reporta problema. Atendido por Redes N2.,Logística
INC-001378,Impresoras,Sin tinta,P2,2025-11-20 05:56:34,2025-11-21 01:56:29,Infraestructura N3,Impresoras: Sin tinta. Prioridad P2. Usuario de Ventas reporta problema. Atendido por Infraestructura N3.,Ventas
INC-001379,Aplicaciones,Tiempo de respuesta,P3,2025-10-19 05:31:34,2025-10-20 21:53:18,Redes N2,Aplicaciones: Tiempo de respuesta. Prioridad P3. Usuario de Operaciones reporta problema. Atendido por Redes N2.,Operaciones
INC-001380,Base de datos,Backup,P3,2026-01-05 08:32:34,2026-01-06 08:01:49,Sistemas N2,Base de datos: Backup. Prioridad P3. Usuario de Atención a Clientes reporta problema. Atendido por Sistemas N2.,Atención a Clientes
INC-001381,Aplicaciones,Tiempo de respuesta,P3,2025-10-04 02:00:34,2025-10-05 06:56:32,Redes N2,Aplicaciones: Tiempo de respuesta. Prioridad P3. Usuario de Logística reporta problema. Atendido por Redes N2.,Logística
